NAME,YYMMDD,HOUR,Wind_Speed,ID,DELV24,PER,SHRD,POT,PC2
BARR,70602,18,30,AL022007,9999,9999,40.5,-31,151
CHAN,70731,0,30,AL032007,15,9999,15.6,-80,118
CHAN,70731,6,35,AL032007,9999,9999,9.6,-81,95
CHAN,70731,12,45,AL032007,9999,15,19.7,-48,27
CHAN,70731,18,45,AL032007,9999,10,23.3,5,78
CHAN,70801,0,45,AL032007,9999,0,28.1,45,72
DEAN,70813,6,30,AL042007,0,9999,16.6,-102,141
DEAN,70813,12,30,AL042007,5,9999,17.8,-98,51
DEAN,70813,18,30,AL042007,10,0,19.1,-91,55
DEAN,70814,0,30,AL042007,20,0,14.3,-88,-24
DEAN,70814,6,30,AL042007,20,0,21.7,-89,52
DEAN,70814,12,35,AL042007,15,5,18.3,-82,47
DEAN,70814,18,40,AL042007,15,10,20.1,-78,16
DEAN,70815,0,50,AL042007,10,15,15.5,-73,44
DEAN,70815,6,50,AL042007,20,10,10.1,-78,26
DEAN,70815,12,50,AL042007,30,0,16.3,-76,1
DEAN,70815,18,55,AL042007,25,5,4.6,-63,-32
DEAN,70816,0,60,AL042007,20,10,4.6,-53,-59
DEAN,70816,6,70,AL042007,10,15,8.5,-49,-95
DEAN,70816,12,80,AL042007,10,20,12.7,-49,-104
DEAN,70816,18,80,AL042007,30,10,16.3,-52,-140
DEAN,70817,0,80,AL042007,45,0,12.2,-56,-117
DEAN,70817,6,80,AL042007,65,0,13.5,-55,-129
DEAN,70817,12,90,AL042007,55,10,11.1,-44,-152
DEAN,70817,18,110,AL042007,20,30,3.5,-18,-159
DEAN,70818,0,125,AL042007,-5,35,6.8,-9,-122
DEAN,70818,6,145,AL042007,-25,35,11.1,8,-87
DEAN,70818,12,145,AL042007,-20,20,11.9,3,-123
DEAN,70818,18,130,AL042007,-5,-15,3.4,-11,-147
DEAN,70819,0,120,AL042007,5,-25,11,-16,-116
DEAN,70819,6,120,AL042007,10,-10,5.2,-17,-107
DEAN,70819,12,125,AL042007,5,5,1.8,-16,-122
DEAN,70819,18,125,AL042007,10,5,9.2,-6,-113
DEAN,70820,0,125,AL042007,20,0,3.1,-7,-101
DEAN,70820,6,130,AL042007,20,5,5,-4,-104
DEAN,70820,12,130,AL042007,-20,5,2.6,-8,-132
DEAN,70820,18,135,AL042007,-60,5,8.9,4,-144
DEAN,70821,0,145,AL042007,-80,15,7.7,7,-131
DEAN,70821,6,150,AL042007,-80,15,18.1,12,-135
DEAN,70821,12,110,AL042007,-30,9999,15.9,-31,-137
DEAN,70821,18,75,AL042007,0,9999,13.9,-53,-73
DEAN,70822,0,65,AL042007,-35,9999,12.6,-69,-28
DEAN,70822,6,70,AL042007,9999,9999,15.1,-72,-126
DEAN,70822,12,80,AL042007,9999,15,12.3,-67,-149
DEAN,70822,18,75,AL042007,9999,9999,15.5,-57,-144
DEAN,70823,0,30,AL042007,9999,9999,15.9,-93,-82
ERIN,70815,0,25,AL052007,10,9999,11.6,-123,9999
ERIN,70815,6,25,AL052007,10,9999,5.3,-132,55
ERIN,70815,12,30,AL052007,0,5,1.5,-130,-76
ERIN,70815,18,35,AL052007,-10,10,5.2,-114,-91
ERIN,70816,0,35,AL052007,-10,5,7.3,-102,30
ERIN,70816,6,35,AL052007,-10,0,7.9,-111,-8
ERIN,70816,12,30,AL052007,9999,9999,4.1,-119,-25
ERIN,70816,18,25,AL052007,9999,9999,9.3,-114,48
ERIN,70817,0,25,AL052007,9999,9999,10.1,-108,24
ERIN,70817,6,25,AL052007,9999,9999,13.4,-118,9999
FELI,70831,12,25,AL062007,25,9999,2.6,-116,-74
FELI,70831,18,30,AL062007,30,9999,5.9,-110,-99
FELI,70901,0,35,AL062007,30,10,4.1,-108,-62
FELI,70901,6,40,AL062007,45,10,7.6,-111,-48
FELI,70901,12,50,AL062007,40,15,11.7,-101,-71
FELI,70901,18,60,AL062007,55,20,10.1,-80,-96
FELI,70902,0,65,AL062007,85,15,6.6,-73,-82
FELI,70902,6,85,AL062007,65,25,10.6,-58,-50
FELI,70902,12,90,AL062007,50,25,10.8,-58,-123
FELI,70902,18,115,AL062007,0,30,12.3,-19,-126
FELI,70903,0,150,AL062007,-35,60,6.1,13,-106
FELI,70903,6,150,AL062007,-15,35,3.5,10,-56
FELI,70903,12,140,AL062007,0,-10,5.5,-5,-74
FELI,70903,18,115,AL062007,-30,-35,6.6,-18,-135
FELI,70904,0,115,AL062007,-65,-25,6,-17,-120
FELI,70904,6,135,AL062007,-110,20,16.4,-4,-102
FELI,70904,12,140,AL062007,9999,25,11.6,-5,-143
FELI,70904,18,85,AL062007,9999,9999,13.1,-55,-121
FELI,70905,0,50,AL062007,9999,9999,11.4,-97,-56
FELI,70905,6,25,AL062007,9999,9999,9.3,-127,25
GABR,70908,0,40,AL072007,0,9999,13.1,-109,96
GABR,70908,6,40,AL072007,5,9999,7.4,-113,147
GABR,70908,12,35,AL072007,15,-5,11.9,-122,138
GABR,70908,18,35,AL072007,10,-5,12.7,-117,156
GABR,70909,0,40,AL072007,0,5,10.8,-109,119
GABR,70909,6,45,AL072007,-15,10,13.4,-104,93
GABR,70909,12,50,AL072007,-20,10,19.5,-72,67
GABR,70909,18,45,AL072007,-15,0,24.7,-74,183
GABR,70910,0,40,AL072007,-10,-10,17.2,-71,208
GABR,70910,6,30,AL072007,0,-15,20.6,-76,216
GABR,70910,12,30,AL072007,9999,-10,25.4,-69,220
GABR,70910,18,30,AL072007,9999,0,21.7,-79,196
GABR,70911,0,30,AL072007,9999,0,21.2,-63,146
GABR,70911,6,30,AL072007,9999,0,25.3,-51,9999
INGR,70912,6,25,AL082007,10,9999,9.2,-113,-19
INGR,70912,12,30,AL082007,5,9999,6.4,-106,-31
INGR,70912,18,30,AL082007,5,5,3,-105,-11
INGR,70913,0,30,AL082007,5,0,3.2,-104,12
INGR,70913,6,35,AL082007,0,5,7.5,-98,49
INGR,70913,12,35,AL082007,5,5,6.5,-95,104
INGR,70913,18,35,AL082007,5,0,9.2,-92,80
INGR,70914,0,35,AL082007,0,0,11.6,-92,45
INGR,70914,6,35,AL082007,0,0,15.8,-92,13
INGR,70914,12,40,AL082007,-5,5,13.8,-89,23
INGR,70914,18,40,AL082007,-10,5,17.4,-86,43
INGR,70915,0,35,AL082007,-5,-5,19.5,-86,12
INGR,70915,6,35,AL082007,-5,-5,27.5,-92,56
INGR,70915,12,35,AL082007,-5,0,26.3,-97,85
INGR,70915,18,30,AL082007,0,-5,28.3,-102,86
INGR,70916,0,30,AL082007,-5,-5,30.9,-106,134
INGR,70916,6,30,AL082007,9999,0,25.3,-109,24
INGR,70916,12,30,AL082007,9999,0,22.9,-112,-14
INGR,70916,18,30,AL082007,9999,0,21.5,-113,-11
INGR,70917,0,25,AL082007,9999,-5,23.2,-116,188
HUMB,70912,12,35,AL092007,30,9999,12.8,-135,-41
HUMB,70912,18,45,AL092007,-10,9999,8.3,-123,-42
HUMB,70913,0,55,AL092007,-30,20,13.4,-111,-9
HUMB,70913,6,80,AL092007,9999,35,18.7,-88,-4
HUMB,70913,12,65,AL092007,9999,9999,24.7,-99,-40
HUMB,70913,18,35,AL092007,9999,9999,19.5,-123,57
HUMB,70914,0,25,AL092007,9999,9999,22.8,-117,140
TD10,70921,12,30,AL102007,9999,9999,5.3,-143,9999
TD10,70921,18,30,AL102007,9999,9999,2.9,-136,69
TD10,70922,0,25,AL102007,9999,-5,5.3,-124,125
JERR,70923,0,30,AL112007,5,9999,13.9,-48,9999
JERR,70923,6,35,AL112007,0,9999,12.5,-46,122
JERR,70923,12,35,AL112007,0,5,15.5,-55,136
JERR,70923,18,35,AL112007,-5,0,15.7,-45,150
JERR,70924,0,35,AL112007,9999,0,15.7,-51,169
JERR,70924,6,35,AL112007,9999,0,14,-50,170
JERR,70924,12,35,AL112007,9999,0,10.8,-43,139
JERR,70924,18,30,AL112007,9999,-5,15.1,-37,90
KARE,70925,0,30,AL122007,10,9999,12.6,-101,-99
KARE,70925,6,35,AL122007,15,9999,6.7,-96,-93
KARE,70925,12,35,AL122007,30,5,9.4,-91,-76
KARE,70925,18,35,AL122007,30,0,2.8,-90,-62
KARE,70926,0,40,AL122007,20,5,6.4,-86,-68
KARE,70926,6,50,AL122007,5,15,14,-79,-77
KARE,70926,12,65,AL122007,-10,25,10.3,-64,-76
KARE,70926,18,65,AL122007,-15,15,13.9,-63,-93
KARE,70927,0,60,AL122007,-10,-5,18.3,-67,9999
KARE,70927,6,55,AL122007,-15,-10,22,-73,93
KARE,70927,12,55,AL122007,-20,-5,23.8,-76,166
KARE,70927,18,50,AL122007,-15,-5,23.5,-81,150
KARE,70928,0,50,AL122007,-15,-5,23.7,-83,20
KARE,70928,6,40,AL122007,-10,-10,23.6,-97,111
KARE,70928,12,35,AL122007,9999,-15,24.2,-102,150
KARE,70928,18,35,AL122007,9999,-5,29.4,-99,82
KARE,70929,0,35,AL122007,9999,0,34.8,-97,68
KARE,70929,6,30,AL122007,9999,-5,45.5,-105,136
LORE,70925,18,25,AL132007,5,9999,11.1,-128,21
LORE,70926,0,25,AL132007,5,9999,8.7,-117,76
LORE,70926,6,25,AL132007,5,0,10.1,-123,23
LORE,70926,12,30,AL132007,15,5,13.6,-123,-97
LORE,70926,18,30,AL132007,30,5,7.9,-110,-20
LORE,70927,0,30,AL132007,40,0,3.3,-101,90
LORE,70927,6,30,AL132007,35,0,9.5,-109,79
LORE,70927,12,45,AL132007,-15,15,8.9,-101,9
LORE,70927,18,60,AL132007,-40,30,5,-72,-26
LORE,70928,0,70,AL132007,9999,25,9.1,-57,-99
LORE,70928,6,65,AL132007,9999,5,7.3,-69,-82
LORE,70928,12,30,AL132007,9999,9999,14.8,-111,-69
LORE,70928,18,20,AL132007,9999,9999,12.1,-118,70
MELI,70928,6,25,AL142007,10,9999,17.2,-120,9999
MELI,70928,12,30,AL142007,5,9999,12,-112,-25
MELI,70928,18,30,AL142007,5,5,9.5,-110,5
MELI,70929,0,30,AL142007,5,0,11.9,-103,74
MELI,70929,6,35,AL142007,-5,5,18,-99,-23
MELI,70929,12,35,AL142007,-10,5,17.1,-93,34
MELI,70929,18,35,AL142007,9999,0,16.5,-88,72
MELI,70930,0,35,AL142007,9999,0,17.8,-83,-28
MELI,70930,6,30,AL142007,9999,-5,21.4,-88,117
MELI,70930,12,25,AL142007,9999,-10,22.3,-90,130
TD15,71011,12,30,AL152007,-5,9999,12.9,-104,9999
TD15,71011,18,30,AL152007,-5,9999,22.4,-94,41
TD15,71012,0,30,AL152007,9999,0,22.6,-93,116
TD15,71012,6,30,AL152007,9999,0,21.2,-93,131
TD15,71012,12,25,AL152007,9999,-5,28.7,-87,186
TD15,71012,18,25,AL152007,9999,-5,35.1,-84,214
NOEL,71028,0,30,AL162007,20,9999,13.3,-113,-37
NOEL,71028,6,30,AL162007,15,9999,15.4,-117,-40
NOEL,71028,12,40,AL162007,0,10,21,-107,-94
NOEL,71028,18,50,AL162007,-5,20,21.4,-94,-107
NOEL,71029,0,50,AL162007,-5,10,13.5,-97,-93
NOEL,71029,6,45,AL162007,5,-5,13.3,-104,-66
NOEL,71029,12,40,AL162007,0,-10,15.7,-115,55
NOEL,71029,18,45,AL162007,-10,0,12.9,-107,49
NOEL,71030,0,45,AL162007,-10,5,21.1,-110,16
NOEL,71030,6,50,AL162007,-15,5,22.5,-105,20
NOEL,71030,12,40,AL162007,5,9999,20.2,-115,103
NOEL,71030,18,35,AL162007,10,9999,16.1,-117,88
NOEL,71031,0,35,AL162007,15,9999,16.2,-119,21
NOEL,71031,6,35,AL162007,15,9999,13.9,-118,-5
NOEL,71031,12,45,AL162007,5,9999,18.6,-107,-71
NOEL,71031,18,45,AL162007,10,9999,19.4,-103,17
NOEL,71101,0,50,AL162007,20,5,15.1,-97,-40
NOEL,71101,6,50,AL162007,20,5,18.2,-98,-137
NOEL,71101,12,50,AL162007,20,0,26.8,-101,-74
NOEL,71101,18,55,AL162007,15,5,23.1,-91,-114
NOEL,71102,0,70,AL162007,9999,20,25.2,-69,-119
NOEL,71102,6,70,AL162007,9999,15,28.2,-51,-124
NOEL,71102,12,70,AL162007,9999,0,27.1,-36,-4
NOEL,71102,18,70,AL162007,9999,0,33.8,-19,117
OLGA,71211,0,35,AL172007,15,9999,37.2,-103,91
OLGA,71211,6,40,AL172007,0,9999,33.9,-98,77
OLGA,71211,12,45,AL172007,-10,10,45.6,-95,136
OLGA,71211,18,50,AL172007,-20,10,44.7,-86,87
OLGA,71212,0,50,AL172007,9999,9999,40.5,-85,59
OLGA,71212,6,40,AL172007,9999,9999,45.8,-97,96
OLGA,71212,12,35,AL172007,9999,9999,47.9,-107,165
OLGA,71212,18,30,AL172007,9999,9999,43.5,-109,182
ARTH,80531,0,35,AL012008,0,9999,8.6,-101,-59
ARTH,80531,6,40,AL012008,-5,9999,12.6,-103,-82
ARTH,80531,12,35,AL012008,-5,9999,15.3,-114,-71
ARTH,80531,18,35,AL012008,-5,9999,11,-108,-70
ARTH,80601,0,35,AL012008,9999,9999,14.8,-106,-20
ARTH,80601,6,35,AL012008,9999,9999,21.8,-115,-4
ARTH,80601,12,30,AL012008,9999,9999,22.8,-124,36
ARTH,80601,18,30,AL012008,9999,9999,24.5,-118,70
BERT,80703,6,30,AL022008,10,9999,4.7,-68,-41
BERT,80703,12,35,AL022008,10,9999,1.3,-39,-8
BERT,80703,18,35,AL022008,10,5,5,-40,-12
BERT,80704,0,40,AL022008,5,5,3.4,-38,-4
BERT,80704,6,40,AL022008,5,5,7.1,-44,49
BERT,80704,12,45,AL022008,0,5,10.3,-23,-4
BERT,80704,18,45,AL022008,0,5,7.7,-15,-35
BERT,80705,0,45,AL022008,0,0,15.8,-15,74
BERT,80705,6,45,AL022008,0,0,10.4,-22,-10
BERT,80705,12,45,AL022008,0,0,7.1,-23,30
BERT,80705,18,45,AL022008,0,0,6.8,-26,-11
BERT,80706,0,45,AL022008,10,0,9.5,-34,-11
BERT,80706,6,45,AL022008,20,0,9.5,-54,-14
BERT,80706,12,45,AL022008,35,0,12,-60,-18
BERT,80706,18,45,AL022008,55,0,10.7,-60,-73
BERT,80707,0,55,AL022008,50,10,15.1,-53,-64
BERT,80707,6,65,AL022008,40,20,11,-45,-36
BERT,80707,12,80,AL022008,10,25,5.9,-34,-13
BERT,80707,18,100,AL022008,-25,35,12.7,-15,-49
BERT,80708,0,105,AL022008,-35,25,16.3,-8,-18
BERT,80708,6,105,AL022008,-40,5,17.9,-12,3
BERT,80708,12,90,AL022008,-25,-15,17.6,-28,35
BERT,80708,18,75,AL022008,10,-30,11.9,-49,34
BERT,80709,0,70,AL022008,20,-20,17.8,-52,29
BERT,80709,6,65,AL022008,25,-10,14.9,-60,34
BERT,80709,12,65,AL022008,15,-5,11.6,-63,14
BERT,80709,18,85,AL022008,-10,20,13.4,-42,-49
BERT,80710,0,90,AL022008,-15,25,13,-37,3
BERT,80710,6,90,AL022008,-15,5,14.5,-39,13
BERT,80710,12,80,AL022008,-5,-10,10.1,-52,-28
BERT,80710,18,75,AL022008,5,-15,4.5,-57,-49
BERT,80711,0,75,AL022008,5,-5,10.7,-56,-6
BERT,80711,6,75,AL022008,5,0,6.5,-58,-26
BERT,80711,12,75,AL022008,0,0,7.6,-60,0
BERT,80711,18,80,AL022008,-15,5,8.4,-50,-38
BERT,80712,0,80,AL022008,-15,5,3.7,-49,-19
BERT,80712,6,80,AL022008,-15,0,3.6,-50,12
BERT,80712,12,75,AL022008,-15,-5,5.8,-55,15
BERT,80712,18,65,AL022008,-10,-15,8.3,-66,-11
BERT,80713,0,65,AL022008,-10,-10,9.1,-66,16
BERT,80713,6,65,AL022008,-10,0,9.7,-67,79
BERT,80713,12,60,AL022008,-5,-5,12.7,-73,88
BERT,80713,18,55,AL022008,5,-10,12.1,-79,51
BERT,80714,0,55,AL022008,5,-5,7.7,-77,62
BERT,80714,6,55,AL022008,5,0,8.5,-76,102
BERT,80714,12,55,AL022008,5,0,3.7,-73,82
BERT,80714,18,60,AL022008,0,5,5.2,-63,37
BERT,80715,0,60,AL022008,0,5,9,-51,44
BERT,80715,6,60,AL022008,0,0,5.9,-46,90
BERT,80715,12,60,AL022008,0,0,2,-38,28
BERT,80715,18,60,AL022008,0,0,6.2,-28,-2
BERT,80716,0,60,AL022008,-5,0,13.6,-25,27
BERT,80716,6,60,AL022008,-10,0,12.1,-26,13
BERT,80716,12,60,AL022008,-10,0,12.4,-25,-6
BERT,80716,18,60,AL022008,-10,0,10.8,-24,-19
BERT,80717,0,55,AL022008,-5,-5,13,-36,80
BERT,80717,6,50,AL022008,5,-10,15.9,-49,137
BERT,80717,12,50,AL022008,5,-5,22.5,-56,86
BERT,80717,18,50,AL022008,15,0,17.9,-57,31
BERT,80718,0,50,AL022008,15,0,13.9,-64,47
BERT,80718,6,55,AL022008,10,5,13.7,-46,58
BERT,80718,12,55,AL022008,10,5,16.9,-34,45
BERT,80718,18,65,AL022008,0,10,14.2,-13,21
BERT,80719,0,65,AL022008,-5,10,17.2,-15,50
BERT,80719,6,65,AL022008,-5,0,19.8,5,11
BERT,80719,12,65,AL022008,9999,0,24.8,42,20
BERT,80719,18,65,AL022008,9999,0,15.3,59,-12
BERT,80720,0,60,AL022008,9999,-5,13.2,60,44
BERT,80720,6,60,AL022008,9999,-5,18.6,60,32
CRIS,80719,0,25,AL032008,20,9999,12.3,-92,39
CRIS,80719,6,25,AL032008,20,9999,11.7,-81,88
CRIS,80719,12,35,AL032008,10,10,11.9,-73,5
CRIS,80719,18,45,AL032008,0,20,10.2,-73,34
CRIS,80720,0,45,AL032008,0,10,9.7,-70,84
CRIS,80720,6,45,AL032008,5,0,4.7,-70,170
CRIS,80720,12,45,AL032008,10,0,9.5,-62,187
CRIS,80720,18,45,AL032008,10,0,5.8,-64,106
CRIS,80721,0,45,AL032008,10,0,4.1,-55,36
CRIS,80721,6,50,AL032008,5,5,5.4,-59,57
CRIS,80721,12,55,AL032008,0,10,3.7,-58,36
CRIS,80721,18,55,AL032008,-5,5,9.2,-59,15
CRIS,80722,0,55,AL032008,-10,0,3.5,-60,31
CRIS,80722,6,55,AL032008,-15,0,15.4,-37,71
CRIS,80722,12,55,AL032008,9999,0,16,41,11
CRIS,80722,18,50,AL032008,9999,-5,21.2,50,21
CRIS,80723,0,45,AL032008,9999,-10,20.9,45,31
CRIS,80723,6,40,AL032008,9999,-10,31.2,40,112
DOLL,80720,12,40,AL042008,5,9999,9.1,-104,18
DOLL,80720,18,40,AL042008,5,9999,5.6,-100,-78
DOLL,80721,0,45,AL042008,0,5,7.3,-92,-68
DOLL,80721,6,45,AL042008,0,9999,1.1,-91,-6
DOLL,80721,12,45,AL042008,10,9999,3,-87,7
DOLL,80721,18,45,AL042008,15,9999,11,-94,-13
DOLL,80722,0,45,AL042008,20,0,10.1,-93,-20
DOLL,80722,6,45,AL042008,25,0,4.1,-102,-31
DOLL,80722,12,55,AL042008,30,10,5,-97,-96
DOLL,80722,18,60,AL042008,15,15,5.5,-75,-105
DOLL,80723,0,65,AL042008,0,10,0,-57,-111
DOLL,80723,6,70,AL042008,-15,10,5.4,-55,-94
DOLL,80723,12,85,AL042008,-40,20,3.7,-38,-87
DOLL,80723,18,75,AL042008,-40,5,6.5,-26,-74
DOLL,80724,0,65,AL042008,-40,9999,4.7,-19,-72
DOLL,80724,6,55,AL042008,-30,9999,12.8,-41,1
DOLL,80724,12,45,AL042008,-20,9999,15,-67,-9
DOLL,80724,18,35,AL042008,-10,9999,15.3,-79,-14
DOLL,80725,0,25,AL042008,9999,9999,4.9,-82,-47
DOLL,80725,6,25,AL042008,9999,9999,10.5,-101,35
DOLL,80725,12,25,AL042008,9999,9999,6.9,-111,9999
DOLL,80725,18,25,AL042008,9999,9999,0.8,-104,9999
EDOU,80803,12,25,AL052008,15,9999,18.3,-123,31
EDOU,80803,18,30,AL052008,10,9999,16.1,-105,46
EDOU,80804,0,45,AL052008,5,20,11.5,-89,108
EDOU,80804,6,40,AL052008,15,10,17.2,-105,121
EDOU,80804,12,40,AL052008,15,-5,12.6,-108,53
EDOU,80804,18,40,AL052008,0,0,8.6,-96,38
EDOU,80805,0,50,AL052008,-20,10,4.6,-87,32
EDOU,80805,6,55,AL052008,9999,15,9.5,-100,36
EDOU,80805,12,55,AL052008,9999,5,8.2,-103,-29
EDOU,80805,18,40,AL052008,9999,9999,3.2,-100,13
EDOU,80806,0,30,AL052008,9999,9999,8.3,-91,43
FAY,80815,12,30,AL062008,10,9999,6.5,-107,-103
FAY,80815,18,35,AL062008,5,9999,6.2,-97,-114
FAY,80816,0,40,AL062008,5,9999,1.9,-91,-121
FAY,80816,6,40,AL062008,5,9999,13.5,-93,-74
FAY,80816,12,40,AL062008,5,9999,9.2,-101,-88
FAY,80816,18,40,AL062008,5,9999,7.8,-101,-6
FAY,80817,0,45,AL062008,0,5,12,-95,-16
FAY,80817,6,45,AL062008,0,5,17.4,-101,-67
FAY,80817,12,45,AL062008,5,0,15.4,-110,-50
FAY,80817,18,45,AL062008,5,0,14.4,-109,4
FAY,80818,0,45,AL062008,5,0,15.5,-109,-18
FAY,80818,6,45,AL062008,10,0,19.6,-112,-83
FAY,80818,12,50,AL062008,5,9999,13.5,-107,-50
FAY,80818,18,50,AL062008,10,9999,13.6,-104,-33
FAY,80819,0,50,AL062008,5,0,12.6,-104,-55
FAY,80819,6,55,AL062008,-5,5,15.4,-100,-22
FAY,80819,12,55,AL062008,-10,9999,12.4,-102,-68
FAY,80819,18,60,AL062008,-15,9999,8.9,-88,-36
FAY,80820,0,55,AL062008,-5,9999,9.8,-85,-32
FAY,80820,6,50,AL062008,0,9999,12.4,-85,25
FAY,80820,12,45,AL062008,5,9999,9.1,-92,-7
FAY,80820,18,45,AL062008,10,-5,4.7,-84,-31
FAY,80821,0,50,AL062008,0,5,6.4,-80,-63
FAY,80821,6,50,AL062008,0,5,10.3,-82,-56
FAY,80821,12,50,AL062008,-5,0,6.7,-86,-50
FAY,80821,18,55,AL062008,-15,5,4.8,-73,-70
FAY,80822,0,50,AL062008,-5,0,3.8,-76,-77
FAY,80822,6,50,AL062008,-5,9999,11.7,-82,28
FAY,80822,12,45,AL062008,-5,9999,8.5,-94,-2
FAY,80822,18,40,AL062008,0,9999,8.5,-96,-20
FAY,80823,0,45,AL062008,-15,9999,11.9,-86,-1
FAY,80823,6,45,AL062008,-15,9999,13.2,-97,33
FAY,80823,12,40,AL062008,-10,9999,14.4,-101,5
FAY,80823,18,40,AL062008,-10,9999,15.5,-93,-12
FAY,80824,0,30,AL062008,0,9999,17.9,-98,102
FAY,80824,6,30,AL062008,0,9999,7.1,-106,147
FAY,80824,12,30,AL062008,-5,9999,5,-90,142
FAY,80824,18,30,AL062008,-5,9999,9.7,-99,9999
FAY,80825,0,30,AL062008,-10,9999,5.6,-98,9999
FAY,80825,6,30,AL062008,-10,9999,10.1,-103,9999
FAY,80825,12,25,AL062008,-5,9999,5.9,-95,9999
FAY,80825,18,25,AL062008,-5,9999,12.6,-92,9999
FAY,80826,0,20,AL062008,-5,9999,14.4,-90,9999
FAY,80826,6,20,AL062008,9999,9999,22.4,-74,9999
FAY,80826,12,20,AL062008,9999,9999,19.9,-72,9999
FAY,80826,18,20,AL062008,9999,9999,20.5,-67,9999
FAY,80827,0,15,AL062008,9999,9999,21,-65,9999
GUST,80825,0,25,AL072008,35,9999,2.2,-110,-37
GUST,80825,6,30,AL072008,45,9999,7.8,-116,-97
GUST,80825,12,35,AL072008,45,10,10.7,-108,-85
GUST,80825,18,50,AL072008,20,20,7,-85,-89
GUST,80826,0,60,AL072008,-10,25,2.7,-75,-54
GUST,80826,6,75,AL072008,-30,25,9,-63,-55
GUST,80826,12,80,AL072008,-35,20,10.7,-62,-74
GUST,80826,18,70,AL072008,-25,-5,10.4,-71,-86
GUST,80827,0,50,AL072008,-10,-30,8.9,-92,-57
GUST,80827,6,45,AL072008,0,-25,14.2,-101,-30
GUST,80827,12,45,AL072008,15,-5,12.4,-101,-38
GUST,80827,18,45,AL072008,15,0,7.9,-97,-50
GUST,80828,0,40,AL072008,20,-5,6.7,-102,53
GUST,80828,6,45,AL072008,10,0,11.5,-100,-26
GUST,80828,12,60,AL072008,-10,20,15.1,-87,-112
GUST,80828,18,60,AL072008,5,15,8.2,-82,-121
GUST,80829,0,60,AL072008,15,0,8.7,-78,-100
GUST,80829,6,55,AL072008,30,9999,15.1,-88,-82
GUST,80829,12,50,AL072008,60,9999,5.6,-95,-91
GUST,80829,18,65,AL072008,60,10,7.2,-72,-118
GUST,80830,0,75,AL072008,45,25,8.6,-64,-122
GUST,80830,6,85,AL072008,20,20,12.5,-58,-116
GUST,80830,12,110,AL072008,-10,35,18.9,-39,-150
GUST,80830,18,125,AL072008,-30,40,13.9,-21,-137
GUST,80831,0,120,AL072008,-25,9999,15.3,-26,-99
GUST,80831,6,105,AL072008,-10,9999,17.8,-40,-97
GUST,80831,12,100,AL072008,-5,-20,19,-44,-109
GUST,80831,18,95,AL072008,-10,-10,22.3,-41,-155
GUST,80901,0,95,AL072008,-35,-5,12.6,-38,-144
GUST,80901,6,95,AL072008,-55,0,12.3,-45,-107
GUST,80901,12,95,AL072008,-65,0,11.2,-51,-131
GUST,80901,18,85,AL072008,-65,9999,12,-55,-129
GUST,80902,0,60,AL072008,-40,9999,19.4,-67,-31
GUST,80902,6,40,AL072008,-20,9999,13.2,-67,94
GUST,80902,12,30,AL072008,-10,9999,16,-54,74
GUST,80902,18,20,AL072008,0,9999,12.5,-53,73
GUST,80903,0,20,AL072008,-5,9999,14.7,-45,9999
GUST,80903,6,20,AL072008,-5,9999,16.9,-37,9999
GUST,80903,12,20,AL072008,9999,9999,21.8,-38,9999
GUST,80903,18,20,AL072008,9999,9999,18.9,-34,9999
GUST,80904,0,15,AL072008,9999,9999,21.6,-36,9999
GUST,80904,6,15,AL072008,9999,9999,27.1,-34,9999
HANN,80828,0,30,AL082008,10,9999,7.3,-105,-64
HANN,80828,6,30,AL082008,15,9999,12.2,-104,-64
HANN,80828,12,35,AL082008,10,5,9.9,-103,-10
HANN,80828,18,35,AL082008,10,5,14.4,-103,29
HANN,80829,0,40,AL082008,5,5,13,-97,-52
HANN,80829,6,45,AL082008,0,10,16.5,-94,-28
HANN,80829,12,45,AL082008,0,5,10.2,-93,18
HANN,80829,18,45,AL082008,0,0,12.9,-91,-75
HANN,80830,0,45,AL082008,5,0,12.3,-95,66
HANN,80830,6,45,AL082008,0,0,15.4,-92,36
HANN,80830,12,45,AL082008,-5,0,15.8,-96,55
HANN,80830,18,45,AL082008,-5,0,6.9,-96,84
HANN,80831,0,50,AL082008,-5,5,11.1,-90,28
HANN,80831,6,45,AL082008,5,0,13.8,-99,57
HANN,80831,12,40,AL082008,20,-10,20,-106,-12
HANN,80831,18,40,AL082008,30,-5,23.4,-101,-56
HANN,80901,0,45,AL082008,30,5,16.7,-93,-16
HANN,80901,6,50,AL082008,15,10,23.5,-90,-90
HANN,80901,12,60,AL082008,0,15,26.5,-79,-166
HANN,80901,18,70,AL082008,-15,20,23.9,-65,-196
HANN,80902,0,75,AL082008,-20,15,29.4,-59,-192
HANN,80902,6,65,AL082008,-15,-5,37,-69,-144
HANN,80902,12,60,AL082008,-15,-15,33.7,-75,-64
HANN,80902,18,55,AL082008,-5,-10,31.4,-76,-123
HANN,80903,0,55,AL082008,0,-5,25.4,-77,-38
HANN,80903,6,50,AL082008,10,-5,23,-85,21
HANN,80903,12,45,AL082008,10,-10,23,-92,49
HANN,80903,18,50,AL082008,5,0,22.8,-88,44
HANN,80904,0,55,AL082008,0,10,24.3,-87,45
HANN,80904,6,60,AL082008,-5,10,29.6,-85,101
HANN,80904,12,55,AL082008,0,0,25.4,-91,198
